area_type,availability,location,bath,balcony,price,total_sqft_int,bhk
2,2,52,3.0,2.0,149.0,2400.0,3
0,2,14,2.0,2.0,41.58,1400.0,3
2,0,6,7.0,2.0,225.0,1200.0,7
0,0,34,3.0,1.0,98.3,1858.0,3
2,0,643,1.0,1.0,41.0,1260.0,1
1,0,94,4.0,2.0,290.0,3530.0,4
0,0,46,2.0,2.0,60.0,1185.0,2
2,0,336,2.0,1.0,216.0,1200.0,2
0,0,47,2.0,1.0,58.0,1255.0,2
0,0,15,6.0,3.0,475.0,3436.0,4
1,0,80,3.0,2.0,89.0,1335.0,3
0,0,100,3.0,2.0,132.0,1999.0,3
2,0,276,2.0,1.0,125.0,1200.0,2
0,0,58,3.0,2.0,110.0,1397.0,3
2,0,52,10.0,1.5843757375501535,105.0,1200.0,10
0,0,172,4.0,1.5843757375501535,450.0,3950.0,4
2,0,74,2.0,1.0,130.0,1200.0,2
2,0,163,3.0,0.0,95.0,1616.0,3
2,0,109,7.0,2.0,350.0,1200.0,8
1,0,594,2.0,1.0,175.0,1270.0,4
0,0,9,2.0,2.0,38.55,1140.0,2
0,2,3,1.0,1.0,30.0,525.0,1
2,0,32,2.0,1.0,98.0,1200.0,3
1,0,381,1.0,1.0,162.0,700.0,1
0,2,61,2.0,1.0,81.0,1205.47,2
2,0,503,3.0,2.0,130.0,1200.0,3
0,0,2,3.0,2.0,75.0,1700.0,3
2,0,4,4.0,0.0,62.0,750.0,5
0,2,3,2.0,1.0,54.54,1090.0,2
0,0,21,5.0,1.5843757375501535,220.0,3600.0,4
1,0,58,1.0,0.0,650.0,2400.0,1
0,2,4,1.0,1.0,60.84,923.0,1
0,2,754,6.0,2.0,360.0,3595.0,4
0,0,77,2.0,2.0,48.0,1050.0,2
0,0,0,2.0,2.0,79.5,1495.0,2
1,0,236,3.0,2.0,85.0,1485.0,3
0,2,202,2.0,2.0,31.5,1033.0,3
0,0,2,2.0,1.0,48.0,1400.0,3
1,0,62,1.0,0.0,70.0,500.0,1
0,0,1,2.0,1.0,35.0,944.0,2
1,0,0,5.0,0.0,290.0,3250.0,5
0,2,0,2.0,1.0,66.48,1216.0,2
0,0,294,2.0,1.0,39.5,1100.0,2
0,0,4,3.0,2.0,93.25,1743.0,3
0,0,5,2.0,2.0,48.42,1274.0,2
0,0,426,3.0,2.0,425.0,2500.0,3
0,0,57,2.0,2.0,110.0,1512.0,3
0,0,303,5.0,1.0,385.0,3100.0,4
0,0,221,3.0,3.0,100.0,1650.0,3
1,0,96,3.0,1.0,55.0,1875.0,3
1,0,0,3.0,2.0,54.0,1350.0,3
0,0,357,2.0,2.0,40.0,1219.0,2
2,0,954,4.0,1.0,150.0,1200.0,4
2,0,158,3.0,3.0,85.0,2400.0,3
0,0,27,2.0,1.0,44.4,1141.0,2
0,0,108,2.0,1.0,43.1,1151.0,2
2,0,229,3.0,1.0,77.0,832.0,3
0,0,1,2.0,1.0,38.0,915.0,2
2,0,732,3.0,0.0,270.0,3259.0,3
0,2,10,2.0,1.0,65.12,1115.0,2
0,0,40,4.0,2.0,139.0,2072.0,3
0,0,37,2.0,2.0,53.0,1200.0,2
0,0,110,2.0,2.0,65.0,1300.0,2
0,0,17,2.0,2.0,85.0,1457.0,2
0,0,153,2.0,2.0,55.0,1262.0,2
2,0,198,3.0,1.0,150.0,1196.0,4
0,2,97,2.0,2.0,22.5,900.0,2
1,0,71,1.0,1.0,17.0,420.0,1
0,0,68,2.0,1.0,46.39,1160.0,2
0,0,25,2.0,2.0,50.0,1115.0,2
1,0,36,2.0,1.0,85.4,1315.0,3
1,0,119,2.0,2.0,57.0,1500.0,2
0,0,46,2.0,1.0,68.0,1127.0,2
0,2,58,3.0,2.0,104.0,1397.0,3
1,2,0,2.0,1.0,60.0,1173.0,2
0,0,226,2.0,2.0,28.0,1090.0,2
0,0,1,5.0,1.5843757375501535,210.0,2720.0,3
0,2,34,2.0,1.0,76.0,1230.0,2
0,0,1225,3.0,3.0,190.0,3200.0,4
0,2,1,2.0,1.0,31.57,858.0,2
0,2,73,3.0,1.0,121.0,1868.0,3
0,0,6,3.0,2.0,91.2,1689.28,3
1,0,218,3.0,2.0,73.0,600.0,4
0,0,26,3.0,3.0,49.88,1425.0,3
2,0,66,6.0,2.0,170.0,1200.0,6
2,0,228,2.0,1.0,100.0,1350.0,2
1,0,81,6.0,0.0,180.0,4200.0,6
0,0,6,2.0,1.0,85.0,1310.0,3
0,0,690,2.0,1.0,40.0,970.0,2
0,2,58,3.0,3.0,108.0,1397.0,3
0,2,23,2.0,1.0,40.0,1157.0,2
0,0,25,2.0,1.0,61.2,1125.0,2
0,0,139,2.0,1.0,42.0,1157.0,2
0,0,1,2.0,1.0,82.0,1241.0,2
0,2,143,1.0,1.0,62.0,660.0,1
1,0,8,4.0,3.0,220.0,4000.0,4
0,0,212,4.0,1.0,148.0,2340.0,4
1,0,618,1.0,1.0,42.0,596.0,1
0,0,816,16.0,1.5843757375501535,550.0,10000.0,16
2,0,653,4.0,3.0,110.0,1200.0,4
0,0,310,3.0,1.0,190.0,1910.0,3
0,0,59,2.0,2.0,80.0,1139.0,2
0,0,40,5.0,2.0,225.0,3122.0,4
0,2,158,2.0,2.0,28.41,1033.0,2
0,0,21,2.0,2.0,64.08,1168.0,2
0,0,16,2.0,3.0,42.0,877.0,2
1,2,20,2.0,2.0,75.0,1340.0,2
1,0,258,2.0,2.0,70.0,1405.0,3
0,0,364,3.0,3.0,65.0,1800.0,3
1,0,376,3.0,3.0,149.0,1750.0,3
0,0,356,2.0,1.0,65.0,1360.0,3
2,0,42,2.0,0.0,148.0,675.0,3
0,2,309,2.0,1.0,63.0,985.0,2
0,2,316,2.0,1.0,129.0,1300.0,2
0,0,12,3.0,2.0,150.0,1850.0,3
0,0,353,2.0,3.0,88.0,1490.0,3
0,0,413,1.0,1.0,25.0,620.0,2
0,2,27,2.0,1.0,42.3,1130.0,2
0,0,145,2.0,2.0,55.0,1080.0,2
1,0,110,4.0,1.5843757375501535,120.0,3126.0,4
0,0,22,2.0,3.0,52.17,1410.0,3
0,0,89,3.0,2.0,59.0,1375.0,3
0,0,11,2.0,1.0,94.5,1290.0,3
0,2,33,2.0,1.0,85.28,1318.0,3
0,0,2,2.0,1.0,68.0,1128.0,2
2,0,360,4.0,2.0,255.0,4428.0,4
0,2,3,2.0,2.0,56.74,1051.0,2
2,0,28,5.0,0.0,275.0,3500.0,3
2,0,153,4.0,1.0,130.0,2400.0,4
0,0,5,2.0,3.0,85.0,1327.0,2
0,0,40,6.0,2.0,210.0,2912.0,4
0,0,241,2.0,2.0,55.0,1301.0,2
0,0,539,1.0,0.0,30.0,650.0,1
2,2,32,3.0,1.0,67.75,1200.0,3
0,0,265,2.0,2.0,89.99,1500.0,3
2,0,352,6.0,1.5843757375501535,675.0,2700.0,4
2,0,246,4.0,2.0,145.0,1350.0,4
1,2,14,2.0,1.0,28.88,1000.0,2
0,2,1,2.0,1.0,45.91,984.0,2
0,2,34,3.0,1.0,160.0,1819.18,3
1,0,38,1.0,0.0,175.0,900.0,1
0,2,7,3.0,1.0,83.87,1355.0,3
0,0,190,4.0,1.0,270.0,2145.0,3
0,0,42,4.0,3.0,300.0,2475.0,3
0,2,37,2.0,0.0,30.0,1118.0,2
0,0,300,1.0,1.0,42.0,910.0,1
0,2,337,3.0,2.0,39.0,1250.0,3
0,2,83,2.0,3.0,100.0,1304.0,2
0,0,22,3.0,2.0,58.0,1615.0,3
0,0,1,2.0,2.0,68.0,1400.0,2
0,0,65,2.0,2.0,47.5,1070.0,2
0,2,7,3.0,3.0,395.0,3500.0,3
0,2,18,2.0,1.0,89.37,1132.0,2
0,0,578,3.0,2.0,85.0,2000.0,3
2,0,7,5.0,1.0,550.0,2400.0,7
0,0,166,1.0,2.0,65.0,794.0,1
0,0,9,2.0,2.0,43.59,1090.0,2
0,0,55,3.0,2.0,70.0,1500.0,3
0,0,125,3.0,2.0,225.0,2059.0,3
0,2,3,1.0,1.0,30.0,525.0,1
0,2,56,2.0,1.0,75.97,1447.0,2
0,2,0,2.0,1.0,75.0,1269.0,2
2,2,597,4.0,0.0,700.0,4800.0,4
0,0,3,2.0,2.0,37.45,1070.0,2
0,0,73,2.0,0.0,28.0,1150.0,2
0,0,8,2.0,2.0,70.0,1208.0,2
0,0,29,2.0,1.0,45.5,1185.0,2
2,0,216,3.0,1.0,130.0,1200.0,3
0,0,87,2.0,1.0,34.0,888.0,2
0,2,16,2.0,2.0,25.88,1015.0,2
1,0,749,1.0,1.0,22.49,532.0,1
0,0,1035,3.0,1.0,62.0,1060.0,3
1,0,2,1.0,1.0,35.0,700.0,1
0,0,970,2.0,2.0,42.0,902.0,2
2,0,923,3.0,3.0,95.0,600.0,6
0,0,6,2.0,1.0,47.0,1175.0,2
0,2,143,2.0,1.0,122.0,1365.0,2
0,0,96,2.0,1.0,51.0,984.0,2
2,0,7,2.0,2.0,100.0,2700.0,4
0,0,189,3.0,2.0,96.0,1475.0,3
0,0,13,2.0,2.0,79.0,1300.0,2
2,0,217,6.0,1.0,220.0,1200.0,5
1,0,119,2.0,2.0,43.59,1453.0,3
0,0,403,2.0,3.0,160.0,1550.0,2
1,0,39,3.0,1.5843757375501535,95.0,1666.0,3
2,0,39,4.0,2.0,160.0,1410.0,4
2,2,5,5.0,3.0,800.0,4025.0,4
0,0,191,3.0,3.0,91.0,1845.0,3
0,0,158,3.0,3.0,52.0,1676.0,3
0,2,6,2.0,1.0,63.0,1137.0,2
0,0,2,2.0,1.0,70.5,1360.0,3
0,0,332,2.0,2.0,70.0,1374.0,3
1,0,181,3.0,2.0,155.0,1700.0,3
2,0,0,5.0,0.0,250.0,3227.0,5
0,0,596,4.0,1.5843757375501535,125.0,2145.0,4
2,0,30,6.0,3.0,600.0,2400.0,4
0,2,25,3.0,2.0,151.0,2170.0,3
1,0,344,2.0,1.0,55.0,1080.0,2
1,0,14,3.0,3.0,100.0,1790.0,3
0,0,96,1.0,1.0,17.0,550.0,1
0,0,147,2.0,2.0,50.79,1270.0,3
1,0,104,2.0,2.0,48.0,1033.0,2
1,0,481,2.0,1.0,80.0,1000.0,2
0,2,143,6.0,2.0,280.0,2940.0,4
0,0,472,2.0,2.0,52.6,1240.0,2
2,0,173,5.0,1.0,450.0,1650.0,5
0,0,126,2.0,1.0,39.0,883.0,2
1,2,283,2.0,0.0,97.0,1500.0,3
0,0,8,3.0,3.0,139.0,1730.0,3
0,0,25,3.0,3.0,80.0,1915.0,3
0,0,0,3.0,2.0,79.0,1545.0,3
0,2,713,4.0,2.0,140.0,1865.0,3
0,0,88,2.0,2.0,40.0,1150.0,2
0,2,650,2.0,2.0,49.0,1200.0,2
1,0,28,2.0,2.0,40.0,963.0,2
2,0,237,3.0,1.0,120.0,1200.0,3
0,0,93,4.0,3.0,260.0,2600.0,4
1,0,162,4.0,1.5843757375501535,108.0,1700.0,4
0,0,131,3.0,1.0,120.0,1682.0,3
1,0,5,2.0,2.0,65.0,1371.0,3
0,2,11,2.0,1.0,49.5,901.0,2
2,0,218,7.0,0.0,73.0,600.0,7
0,0,107,3.0,1.0,120.0,1730.0,3
2,0,199,4.0,0.0,125.0,1200.0,4
0,0,132,3.0,3.0,102.0,1500.0,3
0,0,1,6.0,1.5843757375501535,280.0,3785.0,4
1,0,359,4.0,2.0,245.0,3500.0,4
3,0,273,2.0,1.0,59.86,1203.0,2
0,0,105,2.0,2.0,54.0,1357.0,2
0,0,398,3.0,2.0,76.0,1600.0,3
1,0,74,1.0,1.0,13.5,350.0,1
0,0,32,3.0,1.0,53.0,1665.0,3
2,0,29,3.0,3.0,200.0,1400.0,3
0,0,1,1.0,1.0,46.95,835.0,1
2,0,253,3.0,2.0,160.0,815.0,2
0,0,13,2.0,1.0,80.0,1444.0,3
0,0,68,2.0,2.0,55.0,1277.0,2
0,0,131,3.0,1.0,94.71,1521.0,3
0,0,428,2.0,1.0,40.0,1134.0,2
0,0,227,2.0,1.0,34.82,995.0,2
0,0,31,5.0,2.0,157.0,2760.0,3
1,0,8,1.0,1.0,92.0,1325.0,2
1,0,35,6.0,1.5843757375501535,150.0,4000.0,6
1,0,8,3.0,2.0,90.0,1525.0,3
0,2,468,2.0,2.0,73.0,1320.0,3
0,0,20,1.0,1.0,23.0,650.0,1
1,0,92,2.0,1.0,167.0,1858.0,3
0,2,2,2.0,1.0,38.0,1150.0,2
0,0,14,2.0,1.0,40.0,769.0,2
0,0,2,3.0,2.0,105.0,1571.0,3
0,0,11,3.0,1.0,86.56,1445.0,3
0,0,60,2.0,2.0,135.0,1590.0,3
0,0,82,2.0,2.0,49.0,902.0,2
2,2,23,3.0,1.0,140.0,2238.0,3
1,2,2,2.0,1.0,31.49,1090.0,2
1,0,5,3.0,3.0,82.0,1712.0,3
1,0,13,2.0,1.0,68.0,1088.0,2
0,0,104,3.0,3.0,63.1,1575.0,3
2,0,761,6.0,3.0,205.0,2150.0,6
0,0,58,3.0,2.0,150.0,1920.0,3
2,0,116,2.0,0.0,57.0,1000.0,2
0,2,262,2.0,2.0,56.1,1100.0,2
0,0,2,2.0,2.0,45.0,1089.0,2
1,0,70,2.0,1.0,43.09,1106.0,2
0,2,28,2.0,2.0,37.0,927.0,2
0,0,3,2.0,2.0,58.0,1339.0,2
1,2,4,1.0,1.0,45.69,923.0,1
2,2,1,3.0,2.0,285.0,2900.0,3
0,0,85,2.0,2.0,75.0,1175.0,2
1,0,136,2.0,1.0,55.0,975.0,2
0,0,7,4.0,1.0,180.0,2400.0,3
0,0,66,3.0,2.0,72.0,1330.0,3
0,2,4,2.0,1.0,59.74,1183.0,2
0,0,24,3.0,2.0,133.0,1758.0,3
2,0,38,3.0,2.0,265.0,1200.0,3
0,2,7,2.0,1.0,77.68,1255.0,3
2,0,246,4.0,2.0,110.0,600.0,3
1,0,149,2.0,2.0,50.0,1100.0,2
0,2,29,2.0,2.0,46.8,1170.0,2
1,0,1125,5.0,2.0,120.0,2400.0,5
0,0,9,3.0,3.0,51.77,1530.0,3
1,2,7,2.0,2.0,107.0,1420.0,2
2,0,864,4.0,2.0,300.0,1200.0,4
2,0,12,6.0,3.0,160.0,1045.0,6
0,2,3,3.0,1.0,115.0,1591.0,3
0,0,12,3.0,2.0,120.0,1680.0,3
2,0,606,3.0,1.0,52.0,675.0,2
0,2,18,2.0,1.0,57.63,1055.0,2
0,0,120,3.0,2.0,129.0,1918.0,3
0,2,1,2.0,1.0,76.0,1280.0,2
0,0,38,3.0,3.0,66.0,1560.0,3
0,0,1,2.0,2.0,49.5,1145.0,2
0,0,73,3.0,2.0,126.0,2106.0,3
0,0,878,3.0,2.0,139.0,1801.0,3
2,0,117,5.0,3.0,120.0,1200.0,5
0,0,15,3.0,2.0,288.0,1718.0,2
0,2,0,3.0,2.0,54.65,1306.0,3
0,2,7,2.0,1.0,92.0,1320.0,2
1,0,1100,2.0,2.0,65.0,1350.0,3
1,0,1102,4.0,1.5843757375501535,324.0,2990.0,4
1,0,151,5.0,3.0,300.0,3800.0,4
0,0,10,2.0,1.0,42.0,1344.0,3
0,0,10,3.0,2.0,100.0,1893.0,3
0,0,16,2.0,1.0,43.0,1107.0,3
2,0,84,10.0,1.5843757375501535,180.0,1200.0,9
0,0,85,2.0,1.0,75.0,1190.0,2
1,0,0,2.0,1.0,35.0,1000.0,2
2,0,928,2.0,1.0,160.0,2400.0,2
0,0,99,2.0,1.0,48.5,1000.0,2
0,0,48,3.0,2.0,155.0,2113.0,3
1,0,19,2.0,1.0,46.0,1100.0,2
2,0,166,4.0,1.0,160.0,1200.0,5
0,0,24,4.0,2.0,120.0,1884.0,4
0,0,2,2.0,1.0,40.0,1110.0,2
0,0,101,2.0,2.0,43.0,1027.0,2
0,2,501,3.0,2.0,40.0,1250.0,3
1,0,1,3.0,0.0,62.0,1470.0,3
1,2,270,2.0,1.0,75.0,1150.0,2
2,0,747,3.0,2.0,165.0,1200.0,3
0,2,80,1.0,1.0,52.0,703.0,1
0,0,1074,2.0,2.0,62.0,1400.0,3
0,0,17,2.0,2.0,51.0,1195.0,2
0,0,236,2.0,1.0,69.1,1302.0,2
0,2,22,3.0,1.0,74.4,1583.0,3
0,0,472,2.0,3.0,60.0,1488.0,3
2,0,498,5.0,2.0,85.0,600.0,4
0,2,102,2.0,2.0,34.63,1385.0,3
0,0,0,4.0,2.0,260.0,3262.0,4
1,2,2,3.0,2.0,104.0,1600.0,3
0,0,92,2.0,1.0,90.0,1150.0,2
2,0,769,9.0,1.5843757375501535,166.0,4500.0,9
0,0,1,2.0,1.0,78.0,1263.0,2
2,0,19,8.0,2.0,110.0,1200.0,7
0,2,3,2.0,2.0,85.0,1299.0,2
0,0,26,2.0,1.0,78.0,1330.0,2
0,2,76,2.0,2.0,52.43,1282.0,3
1,0,762,3.0,2.0,82.0,1853.0,3
0,0,538,2.0,1.0,35.0,861.0,2
1,0,10,3.0,2.0,95.0,1600.0,3
1,0,391,2.0,1.0,62.8,1256.0,2
0,0,342,2.0,2.0,80.0,1390.0,3
0,0,345,2.0,1.5843757375501535,90.0,1550.0,3
2,0,977,6.0,3.0,150.0,1200.0,11
1,0,7,2.0,1.0,49.0,919.0,2
2,2,116,3.0,0.0,80.0,1625.0,3
0,0,135,2.0,2.0,44.0,1195.0,2
0,0,134,4.0,1.0,600.0,2400.0,6
0,0,201,2.0,1.0,60.0,1159.0,2
0,2,0,3.0,1.0,57.46,1386.0,3
0,0,24,2.0,1.0,79.0,1197.0,2
0,2,92,4.0,3.0,191.0,2690.0,4
0,2,82,2.0,1.0,50.28,1295.0,3
1,2,297,2.0,1.0,37.83,1310.0,3
0,2,0,2.0,1.0,79.28,1132.0,2
1,0,435,3.0,2.0,400.0,2350.0,3
2,0,271,4.0,1.5843757375501535,500.0,2400.0,4
0,2,7,3.0,2.0,135.0,1645.0,3
0,2,0,2.0,1.0,45.84,1200.0,2
2,0,0,4.0,0.0,330.0,3000.0,4
0,0,8,3.0,2.0,140.0,1937.0,3
0,0,96,2.0,2.0,33.5,1015.0,2
0,0,246,2.0,2.0,39.0,1080.0,2
0,0,138,2.0,2.0,80.99,1350.0,3
0,2,75,2.0,2.0,29.0,1149.0,3
0,0,35,2.0,2.0,59.0,1185.0,2
0,0,134,3.0,1.0,135.0,1720.0,3
0,0,7,3.0,3.0,175.0,2080.0,3
2,0,228,3.0,1.0,87.0,1500.0,3
0,0,5,3.0,2.0,97.0,1566.0,3
0,0,15,3.0,1.5843757375501535,334.0,2386.0,3
2,0,546,4.0,0.0,110.0,1500.0,4
0,0,19,2.0,1.0,49.02,1290.0,2
1,2,1267,3.0,2.0,72.0,1531.0,3
0,0,325,3.0,3.0,165.0,1839.0,3
2,0,565,4.0,1.0,760.0,4200.0,4
0,2,14,2.0,2.0,40.43,1400.0,3
0,0,2,1.0,1.0,15.0,550.0,2
0,0,0,2.0,2.0,39.0,1140.0,2
0,2,91,3.0,0.0,57.76,1343.5,3
1,0,109,4.0,0.0,100.0,2000.0,4
1,0,133,2.0,1.0,46.0,1100.0,2
1,0,266,2.0,2.0,55.0,1200.0,2
0,2,160,3.0,1.0,68.0,1618.0,3
0,2,0,5.0,2.0,160.0,2830.0,4
0,0,6,2.0,2.0,74.0,1315.0,3
0,0,108,2.0,1.0,42.75,1141.0,2
0,0,219,2.0,2.0,55.0,1080.0,2
0,0,146,2.0,2.0,60.0,1200.0,2
0,0,32,2.0,2.0,41.88,1111.0,2
0,0,192,2.0,1.0,45.9,1022.0,2
0,0,10,2.0,2.0,65.0,1275.0,2
0,0,451,2.0,1.0,70.0,900.0,2
0,0,44,2.0,3.0,39.2,1224.0,2
0,0,124,2.0,3.0,43.0,1135.0,2
0,0,44,2.0,2.0,52.1,1050.0,2
0,0,80,3.0,2.0,86.0,1535.0,3
0,2,180,2.0,1.0,130.0,1392.0,2
0,0,17,2.0,2.0,72.0,1050.0,2
0,2,33,3.0,1.0,103.0,1513.0,3
0,0,55,3.0,3.0,72.0,1621.0,3
0,0,10,2.0,1.0,39.0,892.0,2
0,0,0,2.0,1.0,40.0,1205.0,2
0,2,7,3.0,2.0,83.87,1355.0,3
2,0,312,5.0,1.5843757375501535,300.0,1250.0,5
2,0,474,9.0,1.5843757375501535,345.0,1650.0,7
0,0,932,6.0,3.0,70.0,1200.0,4
0,0,62,2.0,2.0,168.0,1400.0,2
0,2,28,2.0,1.0,35.0,726.0,2
2,0,517,3.0,2.0,149.0,1500.0,3
0,0,7,4.0,2.0,405.0,3895.0,4
0,2,70,2.0,2.0,41.0,1079.0,2
0,0,22,2.0,2.0,46.0,1170.0,2
0,0,96,2.0,2.0,39.0,1104.0,2
0,0,3,2.0,1.0,45.0,950.0,2
1,0,27,4.0,3.0,390.0,4818.0,4
1,0,321,2.0,1.0,52.0,1650.0,3
0,2,121,3.0,2.0,127.0,1559.0,3
1,0,1289,2.0,1.0,38.0,1100.0,2
0,0,183,3.0,3.0,150.0,1750.0,3
0,2,53,2.0,1.0,45.5,1215.0,2
0,2,73,3.0,1.0,135.0,1868.0,3
1,2,2,2.0,1.0,32.63,1130.0,2
0,0,3,3.0,3.0,64.5,1570.0,3
0,0,1,3.0,1.0,98.0,1691.0,3
1,0,128,3.0,1.0,350.0,4355.0,5
0,2,51,2.0,2.0,55.0,1225.0,2
0,0,36,3.0,2.0,112.0,1690.0,3
0,0,40,2.0,2.0,103.0,1418.0,2
0,0,173,3.0,1.0,125.0,1896.0,4
0,2,139,1.0,1.0,40.0,605.0,1
2,0,22,5.0,2.0,95.0,800.0,5
0,0,14,2.0,2.0,32.5,900.0,2
2,0,328,2.0,0.0,50.0,750.0,1
2,0,18,3.0,1.0,62.0,780.0,3
0,0,97,2.0,1.0,26.0,908.0,2
1,2,1,6.0,0.0,143.0,3416.5,4
0,0,4,4.0,1.0,226.0,3216.0,4
2,0,198,4.0,1.0,225.0,2400.0,5
1,0,120,2.0,2.0,68.0,1400.0,2
0,0,101,2.0,2.0,44.0,1092.0,2
0,0,51,2.0,2.0,74.0,1255.0,2
1,0,2,2.0,1.0,100.0,1500.0,3
0,2,4,2.0,2.0,72.0,1296.0,2
0,0,105,2.0,3.0,38.0,925.0,2
1,0,9,2.0,2.0,42.0,1023.0,2
1,0,603,3.0,2.0,75.0,600.0,2
0,2,4,2.0,1.0,44.5,1020.0,2
0,2,115,3.0,2.0,77.0,1530.0,3
0,0,113,3.0,2.0,71.0,1650.0,3
1,0,332,2.0,3.0,85.0,1605.0,3
0,0,83,2.0,1.0,50.0,1925.0,2
0,0,121,2.0,2.0,50.66,1190.0,2
0,0,34,3.0,2.0,68.0,1374.0,3
1,0,130,2.0,2.0,65.0,1140.0,2
0,0,77,3.0,2.0,130.0,1725.0,3
0,0,50,2.0,1.0,50.0,1075.0,3
0,0,153,3.0,1.0,93.34,1574.0,3
1,0,144,1.0,1.0,32.0,965.0,1
0,0,8,3.0,2.0,83.0,1550.0,3
0,0,814,2.0,2.0,60.0,1205.0,2
0,0,126,2.0,1.0,55.0,1082.0,3
0,0,6,2.0,2.0,52.85,1215.0,3
0,0,7,5.0,2.0,230.0,2483.0,4
2,2,956,3.0,1.0,46.14,1200.0,2
0,0,477,1.0,1.0,19.5,1500.0,1
2,2,243,4.0,2.0,600.0,2360.0,4
0,0,128,4.0,1.5843757375501535,250.0,3198.0,4
0,0,3,3.0,3.0,60.98,1452.0,3
0,2,14,2.0,2.0,41.0,1329.0,3
0,0,327,2.0,1.0,44.0,1125.0,2
2,0,748,2.0,0.0,70.0,1200.0,2
1,0,1,3.0,3.0,39.97,1350.0,3
0,0,6,3.0,0.0,51.19,1312.5,3
0,2,7,3.0,2.0,195.0,2600.0,3
2,0,943,2.0,1.0,160.0,1200.0,2
1,2,14,3.0,1.0,35.23,1220.0,3
0,0,149,2.0,1.0,80.0,1255.0,2
0,0,325,3.0,3.0,155.0,1904.0,3
0,0,104,2.0,2.0,70.0,1329.0,2
2,0,16,2.0,1.0,60.0,1200.0,2
0,0,191,3.0,2.0,160.0,2135.0,3
0,0,331,4.0,3.0,315.0,2770.0,3
1,2,317,1.0,1.0,39.0,813.0,1
2,0,1072,4.0,3.0,240.0,3884.0,4
2,0,238,3.0,1.0,300.0,3876.0,3
0,0,90,2.0,2.0,30.0,800.0,2
2,0,1209,2.0,1.0,120.0,4750.0,4
0,0,27,3.0,3.0,70.0,1500.0,3
0,0,10,3.0,2.0,95.0,1880.0,3
0,0,2,2.0,2.0,55.0,1440.0,3
0,0,39,3.0,1.5843757375501535,90.0,1575.0,3
0,0,265,2.0,2.0,97.78,1630.0,3
0,0,5,3.0,1.0,55.0,1180.0,3
1,0,246,2.0,1.0,36.0,1090.0,2
0,0,192,2.0,2.0,48.45,1020.0,2
1,0,281,4.0,3.0,173.0,2425.0,4
0,2,32,2.0,1.0,33.82,1097.0,2
0,0,9,2.0,1.0,50.0,1070.0,2
0,0,99,2.0,1.0,58.0,1000.0,2
2,0,18,8.0,1.5843757375501535,150.0,1120.0,8
0,2,1036,2.0,1.0,56.0,1150.0,2
1,0,86,4.0,2.0,145.0,1900.0,3
0,0,454,2.0,2.0,49.0,1141.0,2
1,0,52,2.0,1.0,44.0,937.0,2
1,0,77,2.0,1.0,60.0,1075.0,2
0,2,49,2.0,1.0,65.3,1000.0,2
0,0,25,3.0,1.5843757375501535,77.41,1450.0,3
2,0,145,2.0,1.0,85.0,897.0,5
0,0,375,2.0,2.0,43.0,936.0,2
1,0,302,2.0,1.0,75.0,1280.0,2
0,0,119,2.0,3.0,45.0,1050.0,2
0,0,8,2.0,1.0,86.0,1350.0,2
0,0,177,2.0,1.0,70.0,1325.0,2
0,2,76,2.0,1.0,59.0,1174.0,2
0,0,60,3.0,2.0,162.0,1890.0,3
0,0,313,1.0,1.0,75.0,735.0,1
1,0,625,1.0,0.0,24.0,500.0,1
0,0,55,3.0,3.0,80.0,1304.0,3
1,0,5,3.0,2.0,120.0,1653.0,3
0,0,50,2.0,1.0,52.0,1075.0,3
0,0,12,3.0,1.0,42.0,1212.0,2
1,0,305,2.0,1.0,50.0,1100.0,2
0,0,15,6.0,3.0,500.0,3436.0,4
2,0,598,4.0,0.0,145.0,1200.0,3
0,0,155,2.0,2.0,50.0,1140.0,2
2,0,300,2.0,1.0,100.0,1200.0,2
0,0,80,3.0,2.0,83.0,1532.0,3
2,0,238,4.0,2.0,195.0,2776.0,3
0,0,106,2.0,0.0,75.0,1531.0,3
0,0,147,2.0,2.0,50.79,1270.0,3
0,2,6,2.0,1.0,53.0,1325.0,2
2,0,1126,3.0,1.0,160.0,1200.0,3
0,2,2,2.0,2.0,44.0,1156.0,3
2,0,84,4.0,2.0,320.0,2000.0,4
0,0,10,2.0,2.0,70.0,1260.0,2
0,0,64,2.0,0.0,90.0,1934.0,2
0,0,161,2.0,1.0,40.0,1060.0,2
0,0,25,3.0,1.0,95.0,1476.0,3
0,0,191,2.0,1.0,85.0,1185.0,2
0,0,314,2.0,1.0,82.0,1265.0,3
1,2,1194,5.0,1.0,150.0,3200.0,4
0,0,404,2.0,2.0,56.81,1196.0,2
1,0,132,2.0,1.0,69.0,1280.0,2
2,0,8,4.0,2.0,86.0,800.0,4
1,0,51,2.0,1.5843757375501535,45.0,1175.0,2
1,0,366,3.0,3.0,98.0,1850.0,3
2,0,62,4.0,2.0,525.0,2400.0,4
0,0,0,2.0,1.0,70.0,1195.0,2
0,0,140,3.0,3.0,185.0,2000.0,3
3,0,584,4.0,0.0,100.0,600.0,7
2,2,88,5.0,3.0,155.0,800.0,4
0,0,60,2.0,2.0,36.5,1180.0,2
0,0,34,2.0,1.0,49.87,1050.0,2
1,2,2,2.0,1.0,40.44,1400.0,3
2,2,381,4.0,2.0,150.0,2360.0,4
0,0,1064,2.0,1.0,77.25,1030.0,2
